accuracy,precision,recall,f1,TN,FP,FN,TP,cv_fold,params
0.9281381957773512,0.058823529411764705,0.18699186991869918,0.08949416342412451,12043,736,200,46,4.0,"{'n_estimators': 500, 'max_depth': 3, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9598464491362764,0.05466237942122187,0.06910569105691057,0.06104129263913824,12485,294,229,17,0.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9637619961612284,0.09929078014184398,0.11382113821138211,0.10606060606060606,12525,254,218,28,1.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9625335892514395,0.0798611111111111,0.09349593495934959,0.08614232209737828,12514,265,223,23,2.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9657581573896353,0.07264957264957266,0.06910569105691057,0.07083333333333333,12562,217,229,17,3.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9583877159309021,0.0621301775147929,0.08536585365853659,0.07191780821917808,12462,317,225,21,4.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.960767754318618,0.056856187290969896,0.06910569105691057,0.062385321100917435,12497,282,229,17,0.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9657581573896353,0.109375,0.11382113821138211,0.11155378486055777,12551,228,218,28,1.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9643761996161229,0.08396946564885496,0.08943089430894309,0.08661417322834646,12539,240,224,22,2.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9683685220729367,0.07653061224489796,0.06097560975609756,0.06787330316742081,12598,181,231,15,3.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9593090211132438,0.06441717791411043,0.08536585365853659,0.07342657342657342,12474,305,225,21,4.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9609213051823416,0.06312292358803986,0.07723577235772358,0.06946983546617916,12497,282,227,19,0.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9645297504798465,0.10583941605839416,0.11788617886178862,0.11153846153846154,12534,245,217,29,1.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9643761996161229,0.07421875,0.07723577235772358,0.07569721115537849,12542,237,227,19,2.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9667562380038388,0.06511627906976744,0.056910569105691054,0.06073752711496746,12578,201,232,14,3.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9603071017274473,0.061488673139158574,0.07723577235772358,0.06846846846846846,12489,290,227,19,4.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9619961612284069,0.05693950177935943,0.06504065040650407,0.06072106261859583,12514,265,230,16,0.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9662955854126679,0.09282700421940929,0.08943089430894309,0.09109730848861283,12564,215,224,22,1.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9614587332053742,0.076158940397351,0.09349593495934959,0.08394160583941605,12500,279,223,23,2.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9665259117082533,0.07589285714285714,0.06910569105691057,0.07234042553191489,12572,207,229,17,3.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9609980806142034,0.06907894736842106,0.08536585365853659,0.07636363636363637,12496,283,225,21,4.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9615355086372361,0.06484641638225255,0.07723577235772358,0.07050092764378478,12505,274,227,19,0.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9645297504798465,0.10869565217391304,0.12195121951219512,0.11494252873563218,12533,246,216,30,1.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9616890595009597,0.07973421926910298,0.0975609756097561,0.08775137111517367,12502,277,222,24,2.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9668330134357006,0.07339449541284404,0.06504065040650407,0.06896551724137931,12577,202,230,16,3.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9593857965451056,0.06191950464396285,0.08130081300813008,0.070298769771529,12476,303,226,20,4.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9630710172744722,0.05660377358490566,0.06097560975609756,0.05870841487279843,12529,250,231,15,0.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9667562380038388,0.10548523206751055,0.1016260162601626,0.10351966873706005,12567,212,221,25,1.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9612284069097888,0.08090614886731391,0.1016260162601626,0.09009009009009009,12495,284,221,25,2.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9687523992322457,0.07407407407407407,0.056910569105691054,0.06436781609195402,12604,175,232,14,3.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9616890595009597,0.06228373702422145,0.07317073170731707,0.06728971962616823,12508,271,228,18,4.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9606909788867563,0.06535947712418301,0.08130081300813008,0.07246376811594203,12493,286,226,20,0.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9659117082533589,0.10080645161290322,0.1016260162601626,0.10121457489878542,12556,223,221,25,1.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9615355086372361,0.06779661016949153,0.08130081300813008,0.07393715341959335,12504,275,226,20,2.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9669097888675624,0.06572769953051644,0.056910569105691054,0.06100217864923747,12580,199,232,14,3.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.96,0.06624605678233439,0.08536585365853659,0.07460035523978685,12483,296,225,21,4.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9613051823416506,0.05517241379310345,0.06504065040650407,0.05970149253731343,12505,274,230,16,0.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9664491362763915,0.10699588477366255,0.10569105691056911,0.10633946830265849,12562,217,220,26,1.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9629942418426104,0.08156028368794327,0.09349593495934959,0.08712121212121213,12520,259,223,23,2.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9664491362763915,0.0639269406392694,0.056910569105691054,0.060215053763440864,12574,205,232,14,3.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9615355086372361,0.058823529411764705,0.06910569105691057,0.06355140186915888,12507,272,229,17,4.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 4, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9605374280230327,0.06209150326797386,0.07723577235772358,0.06884057971014493,12492,287,227,19,0.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9658349328214971,0.10040160642570281,0.1016260162601626,0.10101010101010101,12555,224,221,25,1.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9639923224568138,0.08239700374531835,0.08943089430894309,0.08576998050682261,12534,245,224,22,2.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9672936660268714,0.0794392523364486,0.06910569105691057,0.07391304347826087,12582,197,229,17,3.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9601535508637236,0.06389776357827476,0.08130081300813008,0.07155635062611806,12486,293,226,20,4.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.961151631477927,0.0547945205479452,0.06504065040650407,0.05947955390334572,12503,276,230,16,0.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9664491362763915,0.10699588477366255,0.10569105691056911,0.10633946830265849,12562,217,220,26,1.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9623800383877159,0.0763888888888889,0.08943089430894309,0.08239700374531835,12513,266,224,22,2.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9676775431861804,0.07729468599033816,0.06504065040650407,0.0706401766004415,12588,191,230,16,3.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9594625719769674,0.07272727272727272,0.0975609756097561,0.08333333333333333,12473,306,222,24,4.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9601535508637236,0.05537459283387622,0.06910569105691057,0.06148282097649186,12489,290,229,17,0.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.967063339731286,0.11063829787234042,0.10569105691056911,0.10810810810810811,12570,209,220,26,1.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9628406909788868,0.075,0.08536585365853659,0.07984790874524715,12520,259,225,21,2.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9676775431861804,0.07729468599033816,0.06504065040650407,0.0706401766004415,12588,191,230,16,3.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9601535508637236,0.05825242718446602,0.07317073170731707,0.06486486486486487,12488,291,228,18,4.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9613819577735124,0.058419243986254296,0.06910569105691057,0.0633147113594041,12505,274,229,17,0.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9666026871401152,0.09787234042553192,0.09349593495934959,0.09563409563409564,12567,212,223,23,1.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9623032629558541,0.07017543859649122,0.08130081300813008,0.07532956685499058,12514,265,226,20,2.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9663723608445297,0.06756756756756757,0.06097560975609756,0.0641025641025641,12572,207,231,15,3.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9606142034548945,0.05351170568561873,0.06504065040650407,0.05871559633027523,12496,283,230,16,4.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.07, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9603071017274473,0.05573770491803279,0.06910569105691057,0.06170598911070781,12491,288,229,17,0.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9655278310940499,0.10196078431372549,0.10569105691056911,0.10379241516966067,12550,229,220,26,1.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9623032629558541,0.07317073170731707,0.08536585365853659,0.07879924953095685,12513,266,225,21,2.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9667562380038388,0.06912442396313365,0.06097560975609756,0.06479481641468683,12577,202,231,15,3.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9586180422264875,0.06784660766961652,0.09349593495934959,0.07863247863247863,12463,316,223,23,4.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9616122840690979,0.055944055944055944,0.06504065040650407,0.06015037593984962,12509,270,230,16,0.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9655278310940499,0.09561752988047809,0.0975609756097561,0.096579476861167,12552,227,222,24,1.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9629174664107486,0.07526881720430108,0.08536585365853659,0.08,12521,258,225,21,2.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9668330134357006,0.06542056074766354,0.056910569105691054,0.06086956521739131,12579,200,232,14,3.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.959232245681382,0.06422018348623854,0.08536585365853659,0.07329842931937172,12473,306,225,21,4.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 0.8, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9616890595009597,0.056140350877192984,0.06504065040650407,0.060263653483992465,12510,269,230,16,0.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9649904030710172,0.10227272727272728,0.10975609756097561,0.10588235294117647,12542,237,219,27,1.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9625335892514395,0.07692307692307693,0.08943089430894309,0.08270676691729323,12515,264,224,22,2.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9655278310940499,0.07172995780590717,0.06910569105691057,0.07039337474120083,12559,220,229,17,3.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.9596928982725528,0.07339449541284404,0.0975609756097561,0.08376963350785341,12476,303,222,24,4.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.8, 'min_child_weight': 3}"
0.962763915547025,0.05904059040590406,0.06504065040650407,0.061895551257253385,12524,255,230,16,0.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.967447216890595,0.10619469026548672,0.0975609756097561,0.1016949152542373,12577,202,222,24,1.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9604606525911709,0.07836990595611286,0.1016260162601626,0.08849557522123894,12485,294,221,25,2.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9679846449136277,0.08292682926829269,0.06910569105691057,0.07538802660753881,12591,188,229,17,3.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
0.9610748560460652,0.0664451827242525,0.08130081300813008,0.07312614259597806,12498,281,226,20,4.0,"{'n_estimators': 500, 'max_depth': 4, 'learning_rate': 0.01, 'reg_lambda': 5, 'reg_alpha': 0.05, 'subsample': 1, 'colsample_bytree': 0.7, 'min_child_weight': 3}"
